N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass;M_N_ws4;WS4_diff;bind_ene_n+2_exp;bind_ene_n-2_exp;delta_2n_exp;bind_ene_p+2_exp;bind_ene_p-2_exp;delta_2p_exp;bind_ene_n+2_teo;bind_ene_n-2_teo;delta_2n_teo;bind_ene_p+2_teo;bind_ene_p-2_teo;delta_2p_teo
31;90;59;149;Pr;-71039.366;9.874;8.238303;0.066;3336.100;10.101;148;138721.5820811033;0.0098738374994319;0;0;1227.507147;8.238879682099212;1227.5930726327824;-0.0005766820992114;-0.0859256327823914;138721.49631343337;138721.58223906616;-0.0001579628733452;-71039.37317670562;0.0071767056215321;8.23830406015349;-1.0601534903287302e-06;0.251147965655723;138691.59852330832;138691.68429097824;0.0857676699233707;138691.26436415495;0.4199268232914619;1239.390031;1215.7692330000002;0.14497000000005755;1244.43177;1208.568291;-2.014233000000104;1239.1282763726672;1215.312232403978;-0.745636488919672;1244.805048682784;1207.935013771802;-2.446082810978851
29;89;60;149;Nd;-74375.466;2.128;8.255441999999999;0.014;1688.790;2.455;148;138718.24597968254;0.0021275325328964;0;0;1230.0608579999998;8.25602627881889;1230.1479155440147;-0.0005842788188914;-0.0870575440148968;138718.15912391955;138718.24618146356;-0.0002017810184042;-74375.4745974541;0.0085974540997995;8.255443354235101;-1.354235102724033e-06;0.2616876023281217;138687.76087448047;138687.84773024346;0.0868557629873976;138687.47930484093;0.3684254025283735;1242.7710720000002;1217.689641;0.3389970000005178;1244.839621;1213.1214690000002;-2.160625999999411;1242.6633126431;1216.860812650655;-0.7717057942745669;1245.5534844917188;1212.336966111027;-2.4053804852835583
27;88;61;149;Pm;-76064.256;2.267;8.261526;0.015;1071.481;1.875;148;138716.55719018742;0.0022672566484544;0;0;1230.967374;8.263711304607574;1231.2929843865284;-0.0021853046075737;-0.3256103865282966;138716.23170847446;138716.557318861;-0.000128673564177;-76064.26409257512;0.0080925751244649;8.261526863580967;-8.635809667367766e-07;0.2724968105814297;138685.33326929295;138685.65875100592;0.3254817129636649;138685.5451150985;0.11363590741530061;1244.43177;1217.802684;0.2997059999997873;1244.133847;1215.7692330000002;-2.031667999999854;1244.805048682784;1216.9827068510572;-0.7982132392155563;1244.9086200699046;1215.312232403978;-2.365116299174133
25;87;62;149;Sm;-77135.737;1.311;8.263466000000001;0.009;-694.625;3.788;148;138715.48570835532;0.001310612203934;0;0;1231.256434;8.261934759465255;1231.028279160323;0.0015312405347458;0.2281548396770176;138715.71406709807;138715.4859122584;-0.0002039030659943;-77135.74592467234;0.0089246723509859;8.26346736847702;-1.3684770188149289e-06;0.2835789870608625;138684.31571114235;138684.0873523996;-0.2283587427518796;138684.3504983243;-0.2631459246913437;1244.839621;1217.244525;-0.4287219999996523;1242.887493;1217.689641;-1.9357339999999112;1245.5534844917188;1215.6779150051848;-0.8251588237426404;1242.8704554173414;1216.860812650655;-2.325290252649893
23;86;63;149;Eu;-76441.112;3.951;8.253554;0.027;-1314.101;4.136;148;138716.18033375492;0.0039504664938765;0;0;1229.779546;8.25069664339194;1229.3537998653992;0.0028573566080591;0.4257461346007858;138716.60619979043;138716.18045365583;-0.0001199009129777;-76441.1205250862;0.0085250862030079;8.253554804704148;-8.047041486491935e-07;0.2949375864193932;138684.70820348337;138684.28233744786;-0.4258660355117172;138684.58575797296;-0.30342052510241047;1244.133847;1214.740527;-0.6847179999999753;1239.5398229999998;1217.802684;-2.216585000000123;1244.9086200699046;1212.9464371130384;-0.8525425478553643;1239.438990534029;1216.9827068510572;-2.285902345712202
21;85;64;149;Gd;-75127.011;3.36;8.239484000000001;0.023;-3638.343;4.339;148;138717.49443440425;0.003359899232118;0;0;1227.6831160000002;8.229996956387625;1226.2695465017562;0.0094870436123759;1.4135694982439873;138718.9081065515;138717.49453705325;-0.000102649006294;-75127.01987574587;0.0088757458725012;8.239484688919507;-6.889195063308762e-07;0.3065761233373353;138686.5107498307;138685.09707768343;-1.4136721472605132;138685.60969755918;-0.5126198757498059;1242.887493;1211.770392;-0.7083470000004581;1235.886378;1217.244525;-2.23532900000032;1242.8704554173414;1208.7882731746176;-0.8803644115532734;1234.614225419968;1215.6779150051848;-2.246952578359469
19;84;65;149;Tb;-71488.669;3.667;8.209815;0.025;-3792.760;9.162;148;138721.13277771685;0.0036663607922419;0;0;1223.262435;8.199835698452311;1221.7755190693945;0.0099793015476894;1.486915930605619;138722.61978738126;138721.13287145065;-9.373380453325808e-05;-71488.67656315444;0.0075631544459611;8.209815629086014;-6.290860135038656e-07;0.3184981745348841;138689.72335376096;138688.23634409654;-1.4870096644153818;138687.9752206597;0.2611234368523583;1239.5398229999998;1206.373728;-0.6113190000003215;1229.974426;1214.740527;-1.8099170000002687;1239.438990534029;1203.2034231899224;-0.9086244148375044;1228.3961600751577;1212.9464371130384;-2.2084409505928306
17;83;66;149;Dy;-67695.909;9.221;8.179109;0.062;-6049.330;12.803;148;138724.92553760152;0.0092199286386205;0;0;1218.687241;8.160212869586001;1215.871717568314;0.0188961304139994;2.8155234316859605;138727.74124227976;138724.92571884807;-0.000181246548891;-67695.91667848804;0.0076784880366176;8.179110216419838;-1.21641983774623e-06;0.3307073807784352;138694.346018915;138691.53031423676;-2.815704678243492;138691.43933091525;0.09098332151188515;1235.886378;1199.044749;-2.443355000000338;1223.8356720000002;1211.770392;-1.7684180000001106;1234.614225419968;1196.191887158953;-0.9373225577066933;1220.7847944995983;1208.7882731746176;-2.170367462411832
15;82;67;149;Ho;-61646.578;11.99;8.133259;0.08;-7904.963;30.408;148;138730.9748689657;0.0119892606089801;0;0;1211.855591;8.111128469788689;1208.5581419985149;0.0221305302113119;3.2974490014853477;138734.27247124698;138730.9750222455;-0.0001532797759864;-61646.5853142835;0.0073142834953614;8.133260028723326;-1.0287233251915495e-06;0.3432074488814326;138700.37874899965;138697.08114671838;-3.2976022812654264;138696.90233203265;0.1788146857288666;1229.974426;1189.823439;-3.9133170000000064;1215.559664;1206.373728;-1.777789999999868;1228.3961600751577;1187.7536650817092;-0.9664588401628862;1211.7801286932902;1203.2034231899224;-2.1327321138171556
13;81;68;149;Er;-53741.615;27.945;8.074955;0.188;-9859;198.0;148;138738.87983345997;0.0279448231115999;0;0;1203.168295;8.05258249906038;1199.8347923599963;0.0223725009396194;3.3335026400034167;138742.21347428294;138738.87997164292;-0.0001381829497404;-53741.620820019736;0.0058200197381665;8.074955927402417;-9.274024179717344e-07;0.3560021537004473;138707.82154778973;138704.48790696677;-3.3336408229661174;138704.40842778678;0.07947917998535559;1223.8356720000002;1179.891825;-2.6090929999998025;1205.547005;1199.044749;-1.7448360000000775;1220.7847944995983;1177.8887569581912;-0.9960332622031274;1201.3821626562326;1196.191887158953;-2.095534904806982
11;80;69;149;Tm;-43883.0;196.0;8.004;1.0;-10684;358.0;148;138748.73876705376;0.1956137617812;0;0;1192.596;7.984574957401073;1189.70166865276;0.0194250425989261;2.8943313472400405;138751.56425138758;138748.66992004035;0.0688470134045928;-43882.68722625249;-0.3127737475078902;8.003537939507288;0.0004620604927119;0.3690953401271314;138716.6744191301;138713.8489347963;-2.825484333821805;138713.21052202253;0.6384127737546805;1215.559664;1168.476099;-1.1562369999999191;1193.3529999999998;1189.823439;-2.0155610000001616;1211.7801286932902;1166.5971627883982;-1.0260458238315096;1189.5908963884262;1187.7536650817092;-2.0587758353844947
9;79;70;149;Yb;-33198.0;300.0;7.927;2.0;*;;148;138759.4230044234;0.2999411013978399;0;0;1181.123;7.907105844810767;1178.1587708768045;0.0198941551892328;2.9642291231957643;138762.32480256096;138759.36057343776;0.0624309856502804;-33198.44985658152;0.4498565815229085;7.926581000096255;0.0004189999037444;0.3824909250766485;138726.93736693775;138724.0355688002;-2.9017981375509407;138723.53441865678;0.5011501434200909;1205.547005;;;;1179.891825;;1201.3821626562326;;;;1177.8887569581912;
40;95;55;150;Cs;-38170.0;400.0;8.039;3.0;11730;500.0;149;139685.9457241119;0.3996109704958799;1;-1;1205.85;8.042759365579427;1206.413904836914;-0.0037593655794267;-0.5639048369141619;139685.3702893551;139685.93419419203;0.0115299198369029;-38169.83388813261;-0.1661118673873716;8.038923133867792;7.6866132207698e-05;0.2116191183447138;139657.4769661855;139658.05240094225;0.5754347567562945;139658.17553483037;-0.12313388811890036;1212.808;1198.436808;-0.45519199999989723;1231.504;;;1213.8853067687533;1198.3095356693657;-0.6329672357092022;1231.6132132484204;;
38;94;56;150;Ba;-49900.0;300.0;8.112;2.0;6230;529.0;149;139674.21541886372;0.2999411013978399;-1;1;1216.8;8.111529633363906;1216.7294450045858;0.0004703666360938;0.0705549954141133;139674.27240258487;139674.20184758946;0.0135712742630857;-49900.13913628754;0.1391362875438062;8.111909524838168;9.047516183180448e-05;0.2211133461472647;139645.87757469236;139645.8205909712;-0.0569837211514823;139645.7344301075;0.08616086372057907;1224.664;1208.337268;-0.5987319999999272;1240.472;1190.956;-2.1720000000000255;1225.0923767675272;1207.7099291145207;-0.6565841271237787;1240.0498387200448;1190.8362901458954;-2.572761143231446
36;93;57;150;La;-56129.966;435.473;8.148225;2.903;8716.888;435.631;149;139667.98558629805;0.4354734934890999;1;-1;1222.23375;8.148803710536573;1222.3205565804858;-0.0005787105365726;-0.0868065804856996;139667.89894440636;139667.98575098685;-0.0001646887976676;-56129.97170196403;0.0057019640298676;8.148226097925411;-1.097925411031042e-06;0.2308640983376405;139639.00286831535;139639.08951020704;0.0866418916848488;139638.655481909;0.4340282980410848;1231.504;1212.669968;-0.2935320000003685;1244.439808;1198.436808;-1.5908840000001874;1231.6132132484204;1212.346826255602;-0.6810736569491382;1243.8002306737894;1198.3095356693657;-2.531346817816484
34;92;58;150;Ce;-64846.854;11.697;8.201122;0.078;3453.625;14.291;149;139659.26869707773;0.0116958399663083;-1;1;1230.1683;8.198887532100047;1229.833129815007;0.002234467899953;0.3351701849931032;139659.6040245693;139659.2688543843;-0.0001573065819684;-64846.8609222751;0.0069222750971675;8.201123048710482;-1.0487104820100512e-06;0.2408745598992669;139630.20695998918;139629.8716324976;-0.3353274915716611;139629.32439341987;0.5472390777431428;1240.472;1219.577276;-0.28732400000012603;1250.04876;1208.337268;-1.950572000000193;1240.0498387200448;1218.9108713183684;-0.7055495916006294;1249.4664116182653;1207.7099291145207;-2.4899188972278807
32;91;59;150;Pr;-68300.479;9.015;8.218931000000001;0.06;5379.276;9.085;149;139655.81507090887;0.0090149999358021;1;-1;1232.83965;8.21747516305171;1232.6212744577565;0.0014558369482919;0.2183755422436206;139656.03353332396;139655.8151577817;-8.687283843755722e-05;-68300.48709113605;0.0080911360419122;8.218931579152317;-5.791523154385914e-07;0.251147965655723;139626.13574319892;139625.91728078382;-0.218462415097747;139625.57146787495;0.3458129088685382;1244.439808;1220.9319200000002;-0.3075719999994817;1250.371304;1212.669968;-2.6380279999998493;1243.8002306737894;1220.7114200770611;-0.7308981646624488;1250.4463590448609;1212.346826255602;-2.4493636150500606
30;90;60;150;Nd;-73679.755;1.289;8.249576999999999;0.009;-82.616;20.001;149;139650.43579492427;0.0012891878395484;-1;1;1237.43655;8.24887253839418;1237.330880759127;0.0007044616058191;0.1056692408728849;139650.54158042;139650.4359111791;-0.0001162548433057;-73679.76307573917;0.0080757391697261;8.249577775032376;-7.750323778310531e-07;0.2616876023281217;139620.1433309809;139620.0375454852;-0.1057854957180097;139619.6364085609;0.4011369242798537;1250.04876;1225.022196;0.1978560000000016;1253.097272;1219.577276;-2.198551999999836;1249.4664116182653;1224.439116757439;-0.7562331425497177;1253.342095462188;1218.9108713183684;-2.40879473769769
28;89;61;150;Pm;-73597.139;20.041;8.24381;0.134;3454.000;20.0;149;139650.5184109993;0.020040164147432;1;-1;1236.5715;8.24877372312484;1237.316058468726;-0.00496372312484;-0.744558468725927;139649.77405610782;139650.51861457655;-0.0002035772486124;-73597.14700070005;0.0080007000506157;8.243811357181597;-1.3571815973278945e-06;0.2724968105814297;139618.87561692632;139619.6199718178;0.7443548914743587;139619.1246188185;0.4953529993072152;1250.371304;1223.697448;0.9257519999998749;1250.440616;1220.9319200000002;-1.7704639999997198;1250.4463590448609;1223.403317133743;-0.7824407588479971;1251.551598361635;1220.7114200770611;-2.369098498755875
26;88;62;150;Sm;-77051.139;1.274;8.261621;0.009;-2258.905;6.181;149;139647.0644103698;0.0012742839338889;-1;1;1239.24315;8.261484652246308;1239.2226978369465;0.0001363477536919;0.0204521630537328;139647.08507013702;139647.064617974;-0.0002076041710097;-77051.14763017536;0.008630175361759;8.261622384027772;-1.384027772388663e-06;0.2835789870608625;139615.6867141813;139615.6660544141;-0.0206597672076895;139615.77000204427;-0.10394763018121012;1253.097272;1225.385684;-0.0033439999999700376;1251.476952;1225.022196;-1.987152000000151;1253.342095462188;1224.2946654317325;-0.8086347799726354;1251.6768902518131;1224.439116757439;-2.3293886646408737
24;87;63;150;Eu;-74792.234;6.253;8.241346;0.042;971.700;3.543;149;139649.32331524213;0.0062521884241686;1;-1;1236.2019;8.242699390755963;1236.4049086133944;-0.0013533907559626;-0.2030086133943314;139649.120512758;139649.3235213714;-0.0002061292761936;-74792.24275785664;0.0087578566453885;8.241347374195078;-1.374195077730178e-06;0.2949375864193932;139617.22251645094;139617.42531893507;0.20280248412746;139617.44596169295;-0.02064275788143277;1250.440616;1221.566396;-0.396788000000015;1246.704608;1223.697448;-2.0017440000001443;1251.551598361635;1220.4225174256478;-0.8357014395060105;1247.1159486241113;1223.403317133743;-2.2905514689343818
22;86;64;150;Gd;-75763.934;6.076;8.242609;0.041;-4658.213;8.379;149;139648.35161505846;0.0060761360385655;-1;1;1236.39135;8.236723873656427;1235.508581048464;0.005885126343573;0.8827689515358088;139649.23449372037;139648.3517247688;-0.0001097103522624;-75763.94294154103;0.008941541032982;8.242609731402286;-7.314022862914271e-07;0.3065761233373353;139616.83713699953;139615.95425833765;-0.8828786618832964;139616.33960127918;-0.3853429415321443;1251.476952;1220.754024;-0.5517240000001493;1245.3232319999995;1225.385684;-2.0737840000006145;1251.6768902518131;1218.4775173412484;-0.862754503866654;1244.470795987141;1224.2946654317325;-2.2517006780547035
20;85;65;150;Tb;-71105.721;7.384;8.206338;0.049;-1796.122;8.389;149;139653.00982890933;0.0073839537601884;1;-1;1230.9507;8.19925216594508;1229.887824891762;0.0070858340549211;1.0628751082381314;139654.07290327444;139653.01002816623;-0.0001992569013964;-71105.72909067503;0.0080906750226859;8.206339328379254;-1.3283792537066574e-06;0.3184981745348841;139621.17646965414;139620.11339528902;-1.0630743651126977;139620.4950243797;-0.3816290906688664;1246.704608;1214.239508;-0.9572840000002998;1238.027688;1221.566396;-2.3073160000003554;1247.1159486241113;1211.769020952775;-0.8906802066376258;1237.13940983229;1220.4225174256478;-2.2137225255860358
18;84;66;150;Dy;-69309.6;4.348;8.189149;0.029;-7363.719;14.468;149;139654.80595074402;0.0043472829820612;-1;1;1228.37235;8.174590202624541;1226.1885303936813;0.014558797375459;2.1838196063188207;139656.98985116996;139654.80603156364;-8.081962005235255e-05;-69309.6072559934;0.0072559933905722;8.189149538797404;-5.387974031378917e-07;0.3307073807784352;139623.5946278052;139621.41072737926;-2.183900425938191;139621.32623463523;0.08449274403392337;1245.3232319999995;1210.7795640000002;-0.6419040000005225;1234.141048;1220.754024;-1.8496280000001661;1244.470795987141;1206.987672485987;-0.9185923142345018;1231.7238126681705;1218.4775173412484;-2.175730777943727
16;83;67;150;Ho;-61945.881;14.168;8.134841999999999;0.094;-4114.568;13.591;149;139662.1696705893;0.0141680253175812;1;-1;1220.2262999999998;8.11843204869219;1217.7648073038283;0.0164099513078088;2.4614926961712627;139664.63122765726;139662.16973496106;-6.437176489271224e-05;-61945.887410690426;0.0064106904246727;8.134842429145161;-4.291451620730413e-07;0.3432074488814326;139630.73750540992;139628.27594834196;-2.4615570679598022;139627.90223575267;0.3737125892948825;1238.027688;1200.128892;-2.2960199999997712;1224.578576;1214.239508;-1.6345159999996213;1237.13940983229;1197.4428277151255;-0.9473770602410241;1221.621981986171;1211.769020952775;-2.1386116687106096
14;82;68;150;Er;-57831.313;17.195;8.102195;0.115;-11340;196.0;149;139666.2842383994;0.0171944496605674;-1;1;1215.32925;8.075083639150648;1211.2625458725972;0.0271113608493518;4.066704127402772;139670.3511424859;139666.28443835847;-0.00019995906041;-57831.31960057813;0.0066005781263811;8.102196333060467;-1.3330604673456037e-06;0.3560021537004473;139635.95921599268;139631.8923119062;-4.066904086474096;139631.8924315068;-0.00011960059055127203;1234.141048;1192.834416;-3.683036000000129;1218.346272;1210.7795640000002;-1.5326639999998406;1231.7238126681705;1189.8251308659485;-0.9761482110754969;1213.435940294903;1206.987672485987;-2.101478964304306
12;81;69;150;Tm;-46491.0;196.0;8.021;1.0;-7852;358.0;149;139677.62468728333;0.1956137617812;1;-1;1203.15;8.000239038997293;1200.035855849594;0.0207609610027077;3.1141441504062186;139680.7954859063;139677.6813417559;-0.0566544725734274;-46490.87071667565;-0.1292833243496716;8.021377696483784;-0.0003776964837829;0.3690953401271314;139645.90565364884;139642.73485502586;-3.1707986229739618;139642.38762574253;0.3472292833321262;1224.578576;1179.338;-2.3834240000001046;1204.752;1200.128892;-1.4191080000002785;1221.621981986171;1177.4439377126982;-1.0057920003189338;1200.5636650857546;1197.4428277151255;-2.0652188983081032
10;80;70;150;Yb;-38638.0;300.0;7.964;2.0;-13998;424.0;149;139685.47718257768;0.2999411013978399;-1;1;1194.6;7.938204183234748;1190.7306274852122;0.0257958167652523;3.869372514787983;139689.3183676681;139685.4489951533;0.0281874243810307;-38638.37542231218;0.3754223121795803;7.963812083837499;0.0001879161625018;0.3824909250766485;139653.9309320449;139650.08974695447;-3.841185090423096;139649.6696223768;0.4201245776785072;1218.346272;1170.088;-0.7657279999998536;;1192.834416;;1213.435940294903;1166.9898924811328;-1.0354221943885022;;1189.8251308659485;
8;79;71;150;Lu;-24640.0;300.0;7.865;2.0;*;;149;139699.4756759684;0.2999411013978399;1;-1;1179.75;7.844673136860391;1176.7009705290586;0.0203268631396094;3.049029470941377;139702.5656780217;139699.51664855075;-0.0409725823556073;-24639.88203160716;-0.1179683928421582;7.865273150549037;-0.0002731505490372;0.3961928994731339;139666.68094542218;139663.59094336888;-3.09000205330085;139663.1454254005;0.44551796838641167;1204.752;;;;1179.338;;1200.5636650857546;;;;1177.4439377126982;
41;96;55;151;Cs;-34230.0;500.0;8.013;3.0;10710;640.0;150;140621.3800478906;0.50021233369764;0;0;1209.963;8.020232642274474;1211.0551289834457;-0.0072326422744737;-1.092128983445491;140620.29448692413;140621.3866159076;-0.0065680170082487;-34229.61382941712;-0.3861705828821868;8.013043496801306;-4.349680130566469e-05;0.2116191183447138;140592.40116375452;140593.48672472098;1.085560966457706;140593.70253855037;-0.21581382938893512;;1202.877;;1236.393;;;;1203.2759603006657;;1236.8350642621876;;
39;95;56;151;Ba;-44940.0;400.0;8.079;3.0;8370;591.0;150;140610.669728686;0.3996109704958799;0;0;1219.929;8.080552093886585;1220.1633661768742;-0.001552093886584;-0.2343661768741185;140610.4039031281;140610.638269305;0.0314593810180667;-44939.93303397935;-0.0669660206549451;8.078791659728381;0.0002083402716195;0.2211133461472647;140582.0090752356;140582.2749007935;0.2658255579008255;140582.2384338275;0.036466966004809365;1227.519;1211.935157;-0.40384300000027906;1244.502;;;1228.2131492495662;1211.469899486773;-0.643683617409124;1244.0797317529086;;
37;94;57;151;La;-53310.333;435.473;8.129043;2.884;7914.718;435.833;150;140602.29932267;0.4354734934890999;0;0;1227.485493;8.131644391652678;1227.8783031395544;-0.0026013916526785;-0.3928101395545127;140601.90661956288;140602.29942970246;-0.0001070324506144;-53310.3390500008;0.0060500007966766;8.129043708824081;-7.08824082096271e-07;0.2308640983376405;140573.01054347187;140573.403246579;0.3927031071216333;140572.998785629;0.4044609499978833;1236.393;1218.2524589999998;-0.3255269999999655;1250.321508;1202.877;-1.7724779999998646;1236.8350642621876;1218.2540646041618;-0.6674774127593537;1249.9471517217287;1203.2759603006657;-2.533494256714448
35;93;58;151;Ce;-61225.052;17.698;8.176277;0.117;5554.578;21.189;150;140594.3846035695;0.0176983879706799;0;0;1234.617827;8.17350953557275;1234.1999398714852;0.0027674644272508;0.4178871285148489;140594.80263622836;140594.38474909985;-0.0001455303572583;-61225.05815050511;0.0061505051053245;8.176277963777261;-9.637772606652106e-07;0.2408745598992669;140565.40557164824;140564.98753898937;-0.4180326588684693;140564.6729971399;0.3145418494823389;1244.502;1223.920121;-0.8135330000000067;1255.301046;1211.935157;-1.9994510000001355;1244.0797317529086;1223.6284556528317;-0.6916923372300516;1254.437324168649;1211.469899486773;-2.492656087548312
33;92;59;151;Pr;-66779.63;11.651;8.207880999999999;0.077;4163.358;11.689;150;140588.8300241205;0.011650196755226;0;0;1239.390031;8.206147525646802;1239.1282763726672;0.0017334743531964;0.2617546273327207;140589.0919531246;140588.83019849728;-0.0001743767643347;-66779.6375994882;0.0075994881917722;8.20788215481293;-1.154812931503102e-06;0.251147965655723;140559.19416299954;140558.93223399547;-0.2619290040747728;140558.58717159496;0.34506240050541237;1250.321508;1227.507147;-0.9514069999997901;1257.836256;1218.2524589999998;-2.6913469999999506;1249.9471517217287;1227.5930726327824;-0.7163283908232643;1257.5502490936678;1218.2540646041618;-2.4522390475046905
31;91;60;151;Nd;-70942.988;1.293;8.230272000000001;0.009;2443.075;4.473;150;140584.6666655807;0.0012919823218596;0;0;1242.7710720000002;8.229558361874835;1242.6633126431;0.0007136381251662;0.1077593569002601;140584.77457025158;140584.66681089468;-0.0001453139411751;-70942.99613926875;0.0081392687570769;8.230272962344003;-9.6234400182027e-07;0.2616876023281217;140554.3763208125;140554.26841614163;-0.107904670847347;140553.77911228093;0.48930386069696397;1255.301046;1230.0608579999998;-0.1802400000005946;1258.965702;1223.920121;-2.656321000000389;1254.437324168649;1230.1479155440147;-0.7413855735362631;1259.2859264967867;1223.6284556528317;-2.4122431365815373
29;90;61;151;Pm;-73386.063;4.653;8.24127;0.031;1190.217;4.476;150;140582.2235912832;0.0046518815539776;0;0;1244.43177;8.243742044256848;1244.805048682784;-0.0024720442568479;-0.3732786827840755;140581.85048760934;140582.22376629213;-0.000175008928636;-73386.07043680582;0.0074368058267282;8.241271158999497;-1.1589994972638351e-06;0.2724968105814297;140550.95204842783;140551.3251521017;0.3731036738608964;140551.18482253852;0.14032956317532808;1257.836256;1230.967374;-0.05990999999971791;1258.990947;1227.507147;-2.3654459999997925;1257.5502490936678;1231.2929843865284;-0.7668638853717766;1259.6443563780049;1227.5930726327824;-2.3726683547806715
27;89;62;151;Sm;-74576.279;1.273;8.243971;0.008;76.574;0.538;150;140581.0333737607;0.0012733524397852;0;0;1244.839621;8.24869857279284;1245.5534844917188;-0.0047275727928397;-0.7138634917187119;140580.31970519782;140581.03356868954;-0.0001949288416653;-74576.28795930493;0.0089593049342511;8.243972290919428;-1.290919428242887e-06;0.2835789870608625;140548.9213492421;140549.63501780498;0.7136685628793202;140549.42700576427;0.20801204070448875;1258.965702;1231.256434;0.5428939999997056;1257.723954;1230.0608579999998;-1.894430000000284;1259.2859264967867;1231.028279160323;-0.7927633263277585;1258.6255387373226;1230.1479155440147;-2.333514702100274
25;88;63;151;Eu;-74652.854;1.325;8.239297;0.009;-464.116;2.779;150;140580.9567993564;0.0013245846154898;0;0;1244.133847;8.244427947482812;1244.9086200699046;-0.0051309474828116;-0.7747730699045405;140580.18222301704;140580.95699608696;-0.0001967305433936;-74652.86236359707;0.0083635970659088;8.239298302851214;-1.3028512135804249e-06;0.2949375864193932;140548.28422670998;140549.05880304935;0.7745763393759262;140548.79406541295;0.26473763640387915;1258.990947;1229.779546;0.5027989999998681;1255.372344;1230.967374;-1.9279759999999442;1259.6443563780049;1229.3537998653992;-0.8190838964051181;1256.22947357474;1231.2929843865284;-2.2947821785407996
23;87;64;151;Gd;-74188.737;3.056;8.231043;0.02;-2565.233;3.762;150;140581.42091536208;0.0030553006602015;0;0;1242.887493;8.230930168326765;1242.8704554173414;0.0001128316732348;0.0170375826585313;140581.438041067;140581.42100348437;-8.812229498289526e-05;-74188.74635793621;0.0093579362146556;8.231043583591275;-5.835912748608507e-07;0.3065761233373353;140549.0406843462;140549.02355864126;-0.017125704936916;140549.08350499917;-0.059946357912849635;1257.723954;1227.6831160000002;-0.3679159999996955;1252.4195969999998;1231.256434;-2.09895500000016;1258.6255387373226;1226.2695465017562;-0.845825595604083;1252.456160890257;1231.028279160323;-2.256470784102703
21;86;65;151;Tb;-71623.504;4.137;8.208872999999999;0.027;-2871.099;4.944;150;140583.98614952233;0.0041367653146205;0;0;1239.5398229999998;8.208205235324696;1239.438990534029;0.0006677646753026;0.100832465970825;140584.08715934775;140583.98632688177;-0.0001773594412952;-71623.51219766664;0.0081976666406262;8.20887417456583;-1.1745658312634075e-06;0.3184981745348841;140551.19072572744;140551.08971590202;-0.1010098254191689;140551.02542809967;0.06428780235000886;1255.372344;1223.262435;-0.4448669999994763;1247.506461;1229.779546;-1.7936389999997573;1256.22947357474;1221.7755190693945;-0.8729884239235162;1247.3056006838726;1229.3537998653992;-2.2185805187862115
