N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass
12;62;50;112;Sn;-88655.056;0.294;8.513618000000001;0.003;-7056.091;17.832;111;104238.68455074467;0.0002934206426718;-1;1;953.5252160000001;8.503111358656273;952.3484721695027;0.010506641343727807;1.1767438304974576;104239.86142984415;104238.68468601366;-0.0001352689869236201;-88655.06589532965;0.009895329654682428;8.513619207758763;-1.2077587623338104e-06;0.16788759756305652;104214.47936990722;104213.30249080774;-1.1768790994829033
10;61;51;112;Sb;-81598.965;17.829;8.443632;0.159;-4031.457;19.702;111;104245.7406427992;0.0178287971452008;1;-1;945.6867839999999;8.43798653330022;945.0544917296247;0.005645466699778723;0.6322922703751601;104246.37306368146;104245.74077141107;-0.00012861187860835344;-81598.973840806;0.008840805996442214;8.443633148320389;-1.1483203898876582e-06;0.17614537945466716;104220.48826257573;104219.85584169347;-0.6324208822625224
8;60;52;112;Te;-77567.508;8.383;8.400652000000001;0.075;-10504.178;13.239;111;104249.7720999109;0.008383446933480001;-1;1;940.8730240000001;8.390965185313963;939.7881007551639;0.009686814686038048;1.0849232448362045;104250.85710805334;104249.7721848085;-8.489760512020439e-05;-77567.51672909979;0.0087290997907985;8.400652758014335;-7.58014333968049e-07;0.184644435472131;104224.46980705294;104223.3847989105;-1.0850081424432574
6;59;53;112;I;-67063.33;10.246;8.299879;0.091;-7036.991;13.175;111;104260.27627947033;0.01024643514092;1;-1;929.586448;8.293376569444193;928.8581757777497;0.006502430555807237;0.7282722222503253;104261.00468642818;104260.27641420592;-0.00013473558647092432;-67063.33716967073;0.007169670730945654;8.299880202996324;-1.2029963230020257e-06;0.19338773273850673;104234.11512977435;104233.3867228165;-0.7284069578454364
4;58;54;112;Xe;-60026.338;8.283;8.230064;0.074;-13736.062;87.190;111;104267.31327123825;0.00828191407617452;-1;1;921.7671680000001;8.213891430944221;919.9558402657527;0.016172569055779462;1.8113277342473566;104269.12467533757;104267.31334760333;-7.636507507413626e-05;-60026.345401752274;0.007401752271107398;8.23006468183108;-6.818310787082282e-07;0.2023782777170466;104241.73311027803;104239.9217061787;-1.811404099324136
2;57;55;112;Cs;-46290.277;86.796;8.100435000000001;0.775;*;;111;104281.04933479513;0.08679475759642215;1;-1;907.24872;8.083839024560739;905.3899707508027;0.01659597543926239;1.8587492491973308;104282.90819824995;104281.04944900075;-0.00011420562805142254;-46290.28184487275;0.004844872746616602;8.100436019693136;-1.0196931352624006e-06;0.21161911834471386;104255.01487508035;104253.15601162553;-1.8588634548214031
27;70;43;113;Tc;-62811.541;3.353;8.329464;0.030;9056.578;37.028;112;105196.02217219137;0.003353378773392;0;0;941.229432;8.342496914681533;942.7021513590132;-0.013032914681533114;-1.4727193590132401;105194.54959858827;105196.0223179473;-0.00014575592649634928;-62811.548168631234;0.007168631236709189;8.329465289875392;-1.289875392274098e-06;0.11659681669254933;105172.69324052529;105174.16581412838;1.4725736030959524
25;69;44;113;Ru;-71868.119;36.875;8.402688;0.326;6899.417;37.558;112;105186.96559315325;0.03687505708396364;0;0;949.503744;8.413152769927;950.6862630017511;-0.010464769927001072;-1.182519001751075;105185.78314034294;105186.9656593447;-6.619145278818905e-05;-71868.12720675053;0.008206750528188422;8.402688585765082;-5.857650826612826e-07;0.12324591305406975;105163.42243242564;105164.60488523594;1.1824528103024932
23;68;45;113;Rh;-78767.536;7.130;8.456821;0.063;4823.555;9.881;112;105180.06617561249;0.007128724375769159;0;0;955.620773;8.467848440377987;956.8668737627124;-0.011027440377986863;-1.2461007627124445;105178.82018297941;105180.06628374213;-0.00010812963591888547;-78767.54474750353;0.008747503539780155;8.456821956899454;-9.568994538966535e-07;0.13011643114154953;105155.9553466295;105157.20133926258;1.2459926330775488
21;67;46;113;Pd;-83591.092;6.945;8.492584;0.061;3435.731;18.033;112;105175.24261969519;0.006944288543232599;0;0;959.661992;8.506583926034498;961.2439836418982;-0.013999926034497179;-1.5819916418981848;105173.66072649766;105175.24271813956;-9.844437590800226e-05;-83591.10066482067;0.008664820663398132;8.492584871189113;-8.711891119617121e-07;0.13721112443705802;105150.29198589036;105151.87387908789;1.5818931975227315
19;66;47;113;Ag;-87026.822;16.643;8.516065000000001;0.147;2016.462;16.641;112;105171.80688845959;0.016642073657061517;0;0;962.3153450000001;8.529359226896528;963.8175926393076;-0.013294226896526595;-1.502247639307484;105170.30477089767;105171.80701853697;-0.00013007738743908703;-87026.83190042058;0.009900420584017411;8.516066151127282;-1.1511272806075112e-06;0.14453277012503518;105146.43235298536;105147.93447054728;1.502117561918567
17;65;48;113;Cd;-89043.284;0.244;8.526986999999998;0.002;323.833;0.265;112;105169.79042635212;0.00024405145517464;0;0;963.5495309999998;8.536174342964078;964.5877007549408;-0.009187342964079193;-1.0381697549410092;105168.75231617944;105169.79048593438;-5.95822639297694e-05;-89043.29400788646;0.010007886463426985;8.526987527276646;-5.272766472330659e-07;0.15208417142048256;105144.37645071774;105145.41456089042;1.0381101726816269
15;64;49;113;In;-89367.117;0.188;8.522929;0.002;-1038.985;1.573;112;105169.46659335846;0.00018816180895144002;0;0;963.090977;8.52702927423715;963.5543079887979;-0.004100274237149648;-0.4633309887979067;105169.00336234299;105169.4666933318;-9.997333108913153e-05;-89367.1270015424;0.01000154239591211;8.522929884719742;-8.847197427996889e-07;0.15986815986056743;105144.12428191904;105144.58751293451;0.46323101547022816
13;63;50;113;Sn;-88328.132;1.575;8.506810999999999;0.014;-3911.164;17.121;112;105170.50557908726;0.0015742250352868;0;0;961.2696429999999;8.501924020715741;960.7174143408787;0.004886979284258075;0.5522286591211696;105171.05790938834;105170.50568072921;-0.00010164195555262268;-88328.1412727425;0.009272742507164367;8.506811899486394;-8.994863947009435e-07;0.16788759756305652;105145.6758494514;105145.12351915032;-0.5523303010850213
11;62;51;113;Sb;-84416.968;17.193;8.465275;0.152;-6069.939;32.810;112;105174.41674305042;0.01719258667236004;0;0;956.5760750000001;8.460858582399855;956.0770198111836;0.00441641760014555;0.49905518881644184;105174.91595731546;105174.41690212664;-0.00015907622582744807;-84416.97730958933;0.009309589338954538;8.465276407754251;-1.407754250948301e-06;0.17614537945466716;105149.03115620973;105148.53194194469;-0.49921426504442934
9;61;52;113;Te;-78347.029;27.945;8.404636;0.247;-7227.522;29.070;112;105180.4866827902;0.027944823111599997;0;0;949.723868;8.40383295928949;949.6331243997124;0.0008030407105099613;0.09074360028762385;105180.57750612435;105180.48676252406;-7.973385800141841e-05;-78347.03756979684;0.008569796846131794;8.404636705609372;-7.056093718205148e-07;0.184644435472131;105154.19020512394;105154.0993817898;-0.09082333414698951
7;60;53;113;I;-71119.507;8.011;8.333752;0.071;-8915.889;10.533;112;105187.71420515659;0.008010849291991999;0;0;941.713976;8.330847151384646;941.385728106465;0.0029048486153548936;0.3282478935350355;105188.042555815;105187.71430792147;-0.00010276488319505006;-71119.51520341235;0.008203412347938865;8.333752909423737;-9.094237363171942e-07;0.19338773273850673;105161.15299916118;105160.82464850276;-0.32835065841209143
5;59;54;113;Xe;-62203.618;6.840;8.247926999999999;0.061;-10439.088;10.970;112;105196.63009598275;0.00683902970951224;0;0;932.0157509999999;8.24190115868532;931.334830931441;0.006025841314679425;0.6809200685588621;105197.31110638744;105196.63018631889;-9.033613605424762e-05;-62203.624377250075;0.006377250072546303;8.247927799434823;-7.994348241169291e-07;0.2023782777170466;105169.9195413279;105169.2385309232;-0.6810104046890046
28;71;43;114;Tc;-58600.288;433.145;8.290259;3.800;11621.524;433.159;113;106131.72753001498;0.4331447582298;1;-1;945.0895260000001;8.299516680014323;946.1449015216328;-0.009257680014322034;-1.0553755216327545;106130.6722701412;106131.72764566285;-0.00011564786836970598;-58600.29406502729;0.006065027286240365;8.290260014454951;-1.014454950265531e-06;0.11659681669254933;106108.81591207822;106109.87117195199;1.0552598737704102
26;70;44;114;Ru;-70221.811;3.550;8.38534;0.031;5488.813;71.643;113;106120.10600464826;0.0035499240292769197;-1;1;955.9287599999999;8.391697540660562;956.6535196353041;-0.0063575406605629325;-0.7247596353041672;106119.38130542496;106120.10606506027;-6.0412014136090875e-05;-70221.81943173744;0.008431737442151643;8.385340529929907;-5.299299079553066e-07;0.12324591305406975;106097.02059750765;106097.74529673095;0.7246992232976481
24;69;45;114;Rh;-75710.625;71.561;8.426624;0.628;7780.319;71.891;113;106114.61719054599;0.07156110302418528;1;-1;960.635136;8.434747189635457;961.5611796184421;-0.008123189635456995;-0.9260436184421224;106113.69129883926;106114.6173424577;-0.00015191170678008348;-75710.63353400218;0.008534002176020294;8.426625332558807;-1.3325588064105887e-06;0.13011643114154953;106090.82646248935;106091.75235419608;0.9258917067345465
22;68;46;114;Pd;-83490.943;6.945;8.488010000000001;0.061;1439.856;8.311;113;106106.83687114077;0.00694522003733632;-1;1;967.6331400000001;8.495537196632737;968.4912404161321;-0.007527196632736377;-0.858100416131947;106105.97889143898;106106.8369918551;-0.00012071433593519032;-83490.95293923118;0.009939231182215735;8.488011058897731;-1.058897730388253e-06;0.13721112443705802;106082.61015083168;106083.46813053347;0.8579797017882811
20;67;47;114;Ag;-84930.8;4.564;8.493778;0.040;5084.133;4.573;113;106105.39701506143;0.004564321108228001;1;-1;968.290692;8.507195991958671;969.8203430832885;-0.013417991958670328;-1.5296510832885133;106103.86744216923;106105.39709325253;-7.819109305273741e-05;-84930.80901856386;0.009018563854624517;8.493778685886738;-6.858867376280386e-07;0.14453277012503518;106079.99502425692;106081.52459714912;1.5295728922064882
18;66;48;114;Cd;-90014.932;0.276;8.531513;0.002;-1445.132;0.382;113;106100.31288205207;0.00027572225470111995;-1;1;972.592482;8.536595145306991;973.171846564997;-0.005082145306991137;-0.5793645649970358;106099.73359208496;106100.31295664996;-7.459789048880339e-05;-90014.94202793644;0.010027936441474594;8.531513654367396;-6.543673958248064e-07;0.15208417142048256;106075.35772662326;106075.93701659037;0.5792899671068881
16;65;49;114;In;-88569.801;0.301;8.511973;0.003;1989.923;0.302;113;106101.75801318251;0.00030087259550156;1;-1;970.364922;8.51686308698396;970.9223919161715;-0.004890086983960984;-0.5574699161714989;106101.20070013119;106101.75817004737;-0.00015686485858168453;-88569.81089748484;0.009897484836983494;8.511974376007473;-1.3760074732971361e-06;0.15986815986056743;106076.32161970723;106076.87893275855;0.5573130513221258
14;64;50;114;Sn;-90559.723;0.029;8.522566000000001;0.000;-6063.149;21.838;113;106099.76809027356;2.887631721532e-05;-1;1;971.5725240000002;8.514871386683318;970.6953380818982;0.0076946133166835295;0.8771859181019863;106100.64540736288;106099.76822144479;-0.0001311712258029729;-90559.73380644647;0.010806446472997777;8.522567150624813;-1.1506248114301343e-06;0.16788759756305652;106075.26334742595;106074.38603033662;-0.8773170893255156
12;63;51;114;Sb;-84496.574;21.838;8.462518;0.192;-2608.005;35.466;113;106105.83124035283;0.02183794776761168;1;-1;964.727052;8.463748474711329;964.8673261170915;-0.0012304747113294212;-0.14027411709150783;106105.69107272511;106105.8313468422;-0.00010648937313817441;-84496.58372717188;0.009727171884151176;8.462518934117325;-9.341173257126911e-07;0.17614537945466716;106079.80627161938;106079.9464392471;0.14016762771643698
6;60;54;114;Xe;-67085.89;11.178;8.289204999999999;0.098;-12403.629;71.976;113;106123.24192705464;0.01117792924464;-1;1;944.9693699999999;8.283078747542207;944.2709772198117;0.006126252457791637;0.6983927801882146;106123.94038181464;106123.24198903445;-6.197980837896466e-05;-67085.89702536556;0.007025365557637997;8.289205543682584;-5.436825851745652e-07;0.2023782777170466;106096.5488167551;106095.8503619951;-0.6984547600004589
4;59;55;114;Cs;-54682.261;71.102;8.173537999999999;0.624;-8776.835;124.892;113;106135.64555722669;0.07110187643105131;1;-1;931.7833319999999;8.169174128272294;931.2858506230415;0.0043638717277048045;0.49748137695837613;106136.14316180884;106135.64568043187;-0.00012320518726482987;-54682.26685331925;0.005853319249581546;8.173539080747313;-1.0807473138640944e-06;0.21161911834471386;106108.24983863924;106107.75223405709;-0.4976045821531443
2;58;56;114;Ba;-45905.426;102.676;8.089686;0.901;*;;113;106144.42239275006;0.10267580057074444;-1;1;922.2242040000001;8.073009867024767;920.3231248408235;0.01667613297523296;1.901079159176561;106146.32354098847;106144.4224618293;-6.907923670951277e-05;-45905.431329944135;0.005329944135155529;8.089686605958201;-6.059582009498854e-07;0.22111334614726477;106117.92871309599;106116.02756485758;-1.9011482384084957
29;72;43;115;Tc;-56319.99;789.441;8.268527;6.865;9869.744;794.386;114;107065.50193130088;0.7894412529027;0;0;950.8806050000001;8.271957847063199;951.2751524122679;-0.0034308470631980725;-0.3945474122677979;107065.10744096615;107065.50198837843;-5.707754462491721e-05;-56319.99649911969;0.006499119692307431;8.268527496326461;-4.963264608193185e-07;0.11659681669254933;107043.25108290317;107043.6455732379;0.39449033472919837
27;71;44;115;Ru;-66189.734;88.496;8.347547;0.770;8040.097;88.790;114;107055.63218585505;0.08849566582981488;0;0;959.9679050000001;8.352052515594977;960.4860392934223;-0.0045055155949764725;-0.5181342934222357;107055.1142074824;107055.63234177582;-0.00015592077397741377;-66189.74194495317;0.007944953176775016;8.347548355832798;-1.35583279714524e-06;0.12324591305406975;107032.7534995651;107033.27147793774;0.5179783726489404
25;70;45;115;Rh;-74229.831;7.316;8.410658;0.064;6196.554;15.350;114;107047.5920876482;0.00731595469061688;0;0;967.2256699999999;8.416709800194955;967.9216270224198;-0.006051800194954993;-0.6959570224198615;107046.89627315084;107047.59223017325;-0.00014252505206968635;-74229.8401518008;0.009151800797553733;8.410659239348277;-1.2393482773376263e-06;0.13011643114154953;107024.03143680093;107024.72725129829;0.6958144973614253
23;69;46;115;Pd;-80426.386;13.546;8.457737999999999;0.118;4556.268;21.649;114;107041.39553270937;0.01354485576219252;0;0;972.6398699999999;8.465929700863128;973.5819155992598;-0.00819170086312937;-0.9420455992599273;107040.4536379714;107041.39568357066;-0.00015086129133123904;-80426.39509063179;0.009090631792787462;8.457739311837308;-1.3118373090037494e-06;0.13721112443705802;107017.0848973641;107018.02679210207;0.9418947379745077
21;68;47;115;Ag;-84982.654;18.268;8.490555;0.159;3101.825;18.274;114;107036.83926436766;0.01826753086805292;0;0;976.4138250000001;8.499712217599496;977.4669050239421;-0.009157217599495837;-1.053080023942016;107035.78630194414;107036.8393819681;-0.00011760042980313301;-84982.6634323313;0.009432331309653819;8.490556022612399;-1.0226123983159141e-06;0.14453277012503518;107011.91388403183;107012.96684645535;1.052962423520512
19;67;48;115;Cd;-88084.479;0.651;8.510724;0.006;1451.867;0.651;114;107033.73743930296;0.0006511143785002799;0;0;978.73326;8.518057350404064;979.5765952964673;-0.007333350404064021;-0.8433352964673304;107032.89426506904;107033.73760036552;-0.00016106256225612015;-88084.48849704477;0.009497044768068008;8.510725400543963;-1.4005439634701133e-06;0.15208417142048256;107008.51839960735;107009.36157384126;0.8431742339162156
17;66;49;115;In;-89536.346;0.012;8.516546;0.000;497.489;0.010;114;107032.28557160716;1.117792924464e-05;0;0;979.40279;8.520965099276829;979.9109864168353;-0.0044190992768289306;-0.5081964168352897;107031.77752734609;107032.28572376294;-0.00015215577150229365;-89536.35619282942;0.010192829417064786;8.516547323093603;-1.3230936026786821e-06;0.15986815986056743;107006.89844692213;107007.40649118321;0.5080442610778846
15;65;50;115;Sn;-90033.835;0.015;8.514069;0.000;-3030.432;16.025;114;107031.78808296223;1.490390565952e-05;0;0;979.1179349999999;8.508435464217788;978.4700783850457;0.005633535782211041;0.6478566149542075;107032.4360887753;107031.78823216034;-0.0001491981092840433;-90033.84483777532;0.009837775316555053;8.51407029737488;-1.297374881303881e-06;0.16788759756305652;107007.05402883836;107006.4060230253;-0.6480058130691759
13;64;51;115;Sb;-87003.403;16.025;8.480915000000001;0.139;-4940.644;32.214;114;107034.81851552433;0.016024493066295158;0;0;975.3052250000002;8.480468445226945;975.2538712010987;0.000446554773056107;0.05135379890145941;107034.86994935665;107034.81859555775;-8.003342372830957e-05;-87003.41227567963;0.009275679622078314;8.480915695942848;-6.959428464625717e-07;0.17614537945466716;107008.98514825093;107008.9337144186;-0.05143383232643828
11;63;52;115;Te;-82062.759;27.945;8.431149999999999;0.243;-5724.962;40.184;114;107039.75916025047;0.027944823111599997;0;0;969.5822499999998;8.4370640423043;970.2623648649945;-0.005914042304301148;-0.6801148649947208;107039.07910909019;107039.75922395517;-6.37047050986439e-05;-82062.76754952664;0.008549526639399119;8.431150553954016;-5.53954016879743e-07;0.184644435472131;107012.69180808979;107013.37185925007;0.6800511602777988
9;62;53;115;I;-76337.797;28.876;8.374564;0.251;-7681.049;31.313;114;107045.48412301193;0.02887631721532;0;0;963.07486;8.37822225544985;963.4955593767328;-0.003658255449851211;-0.4206993767328413;107045.06356797586;107045.4842673526;-0.00014434066542889923;-76337.8047880625;0.007788062488543801;8.374565255136163;-1.2551361638912795e-06;0.19338773273850673;107018.17401132203;107018.59456635811;0.42055503607844
28;72;44;116;Ru;-64068.909;3.726;8.326883;0.032;6667.213;73.926;115;107989.2471153504;0.00372597641488;-1;1;965.9184280000001;8.327527635754377;965.9932057475078;-0.0006446357543765657;-0.07477774750771005;107989.17246274388;107989.24724049139;-0.00012514098489191383;-64068.91616959957;0.0071695995720801875;8.326884078801633;-1.0788016329144057e-06;0.12324591305406975;107966.81175482657;107966.88640743309;0.07465260651952121
26;71;45;116;Rh;-70736.122;73.832;8.377615;0.636;9095.512;74.169;115;107982.57990159129;0.07383115415495091;1;-1;971.80334;8.380612231560669;972.1510188610375;-0.002997231560668112;-0.3476788610374797;107982.23230302776;107982.5799818888;-8.029751188587397e-05;-70736.12992870105;0.007928701044875197;8.377615692219917;-6.922199169423493e-07;0.13011643114154953;107959.36746667785;107959.71506524138;0.34759856353048235
24;70;46;116;Pd;-79831.635;7.132;8.44928;0.061;2711.019;7.842;115;107973.48438796263;0.007131518858080319;-1;1;980.11648;8.451085802861131;980.3259531318912;-0.0018058028611314114;-0.20947313189117267;107973.27502215434;107973.48449528623;-0.00010732360533438623;-79831.64355736581;0.0085573658143403;8.449280925203468;-9.252034676165977e-07;0.13721112443705802;107949.90628154704;107950.11564735533;0.20936580828856677
22;69;47;116;Ag;-82542.653;3.260;8.465907;0.028;6169.827;3.264;115;107970.77336938617;0.00326022936302;1;-1;982.045212;8.473798741078221;982.9606539650737;-0.00789174107822177;-0.9154419650736827;107969.85797471859;107970.77341668366;-4.7297493438236415e-05;-82542.66213382862;0.009133828614722006;8.465907407736989;-4.0773698906093614e-07;0.14453277012503518;107945.98555680628;107946.90095147386;0.915394667579676
20;68;48;116;Cd;-88712.48;0.160;8.51235;0.001;-462.731;0.272;115;107964.60354180766;0.00016021698583984;-1;1;987.4326;8.513900654789483;987.61247595558;-0.0015506547894830192;-0.17987595557997338;107964.42380612549;107964.60368208107;-0.0001402734051225707;-88712.48971233744;0.00971233744348865;8.512351209253493;-1.2092534937835353e-06;0.15208417142048256;107940.04794066379;107940.22767634597;0.17973568217712454
18;67;49;116;In;-88249.749;0.220;8.501617;0.002;3276.221;0.240;115;107965.06627268161;0.00021983260847791998;1;-1;986.1875719999999;8.506241935417378;986.724064508416;-0.00462493541737885;-0.5364925084160177;107964.52987097007;107965.06636347849;-9.079687879420817e-05;-88249.75883838773;0.009838387733907439;8.501617782731673;-7.827316732544887e-07;0.15986815986056743;107939.65079054612;107940.18719225765;0.5364017115352908
16;66;50;116;Sn;-91525.97;0.096;8.523116;0.001;-4703.820;5.160;115;107961.79005142782;9.594389268315999e-05;-1;1;988.681456;8.515972191539442;987.8527742185753;0.007143808460558176;0.8286817814247343;107962.61881465733;107961.79013287589;-8.144807361532003e-05;-91525.98009218217;0.010092182172229514;8.523116702138616;-7.021386156935705e-07;0.16788759756305652;107937.23675472039;107936.40799149088;-0.8287632295105141
14;65;51;116;Sb;-86822.15;5.160;8.475821;0.044;-1553.189;28.417;115;107966.49387216153;0.00515954584050508;1;-1;983.195236;8.477941814578134;983.4412504910636;-0.0021208145781344;-0.24601449106353357;107966.24799178226;107966.49400627332;-0.00013411178952082992;-86822.15935847328;0.009358473282190971;8.475822156136113;-1.1561361130674186e-06;0.17614537945466716;107940.36319067654;107940.6090710558;0.24588037926878314
12;64;52;116;Te;-85268.961;27.945;8.455687;0.241;-7776.725;100.553;115;107968.04706126546;0.027944823111599997;-1;1;980.8596919999999;8.457300413111001;981.0468479208762;-0.00161341311100216;-0.1871559208763074;107967.86004774987;107968.04720367075;-0.0001424052898073569;-85268.97025453724;0.009254537246306427;8.455688227631793;-1.2276317935544512e-06;0.184644435472131;107941.47274674947;107941.65976026506;0.18701351559138857
10;63;53;116;I;-77492.236;96.592;8.381902;0.833;-4445.512;95.707;115;107975.82378696646;0.0965912810852454;1;-1;972.3006320000001;8.388898378560496;973.1122119130175;-0.006996378560495842;-0.8115799130174537;107975.01233715515;107975.82391706816;-0.00013010170368943363;-77492.24455354665;0.0085535466496367;8.381903121566399;-1.1215663988650704e-06;0.19338773273850673;107948.12278050132;107948.93423031263;0.8114498113136506
29;73;44;117;Ru;-59489.865;433.145;8.285562;3.702;9407.508;433.236;116;108925.32026430592;0.4331447582298;0;0;969.4107540000001;8.285417456834264;969.3938424496089;0.00014454316573697668;0.016911550391228047;108925.33724775733;108925.32033620695;-7.190102769527584e-05;-59489.87093408427;0.005934084270847961;8.285562614538671;-6.145386706180034e-07;0.12324591305406975;108902.97653984002;108902.95955638861;-0.01698345140903257
27;72;45;117;Rh;-68897.373;8.892;8.359281000000001;0.076;7527.104;11.411;116;108915.91275417917;0.00889204271411112;0;0;978.0358770000001;8.359335912985582;978.0423018193131;-5.491298558091273e-05;-0.006424819312996988;108915.90644178506;108915.91286660437;-0.00011242520122323185;-68897.38106083251;0.008060832507908344;8.359281960899173;-9.608991717868776e-07;0.13011643114154953;108893.04160543515;108893.04791782926;0.006312394107226282
25;71;46;117;Pd;-76424.477;7.252;8.416929;0.062;5757.537;14.766;116;108908.38564933662;0.007251681597460199;0;0;984.7806929999999;8.41831382546451;984.9427175793477;-0.0013848254645107971;-0.16202457934775794;108908.22367942243;108908.38570400179;-5.466517177410424e-05;-76424.48590337567;0.00890337566670496;8.416929467223634;-4.672236340041991e-07;0.13721112443705802;108884.85493881513;108885.01690872932;0.1619699141883757
23;70;47;117;Ag;-82182.014;13.572;8.459451999999999;0.116;4236.375;13.610;116;108902.62811222635;0.0135718690912004;0;0;989.7558839999999;8.462351194271053;990.0950897297131;-0.0028991942710536733;-0.3392057297131714;108902.2889606695;108902.62816639921;-5.417286593001336e-05;-82182.0230136483;0.009013648304971866;8.459452463015934;-4.6301593492614757e-07;0.14453277012503518;108878.41654275719;108878.75569431404;0.3391515568509931
21;69;48;117;Cd;-86418.389;1.013;8.488973;0.009;2524.653;4.983;116;108898.39173665825;0.0010125340907436399;0;0;993.209841;8.491448019405203;993.4994182704087;-0.002475019405203227;-0.2895772704086994;108898.10228552621;108898.39186279662;-0.0001261383731616661;-86418.39858175232;0.00958175232517533;8.488974078105784;-1.078105784202421e-06;0.15208417142048256;108873.72642006451;108874.01587119655;0.28945113203371875
19;68;49;117;In;-88943.042;4.881;8.503865;0.042;1454.709;4.857;116;108895.8670839701;0.004880097609389079;0;0;994.9522049999999;8.505604300866965;995.1557032014349;-0.0017393008669657206;-0.203498201434968;108895.6636539926;108895.86715219404;-6.822394789196551e-05;-88943.0512699104;0.009269910398870707;8.503865583110615;-5.831106157927479e-07;0.15986815986056743;108870.78457356864;108870.98800354614;0.2034299774968531
17;67;50;117;Sn;-90397.751;0.483;8.509611000000001;0.004;-1758.212;8.445;116;108894.41237428579;0.00048251394572695997;0;0;995.6244870000002;8.504820038656337;995.0639445227914;0.00479096134366408;0.5605424772087417;108894.97306606868;108894.41252359147;-0.0001493056770414114;-90397.76095421228;0.009954212277079932;8.509612276116844;-1.2761168424191283e-06;0.16788759756305652;108869.59100613174;108869.03031434886;-0.5606917828845326
15;66;51;117;Sb;-88639.539;8.437;8.487897;0.072;-3544.128;13.079;116;108896.17058617344;0.00843654209739204;0;0;993.0839490000001;8.48909523277332;993.2241422344783;-0.0011982327733193188;-0.14019323447826082;108896.03052175441;108896.17071498888;-0.00012881544535048306;-88639.54906655666;0.010066556656965986;8.487898100986774;-1.1009867737499235e-06;0.17614537945466716;108870.14572064868;108870.28578506771;0.1400644190289313
13;65;52;117;Te;-85095.411;13.456;8.450919;0.115;-4659.334;28.673;116;108899.71471444641;0.01345636382233912;0;0;988.7575230000001;8.458429883217914;989.6362963364959;-0.007510883217912934;-0.878773336495783;108898.8360210498;108899.71479438631;-7.993989856913686e-05;-85095.42079359049;0.00979359049233608;8.450919683246935;-6.832469345852132e-07;0.184644435472131;108872.4487200494;108873.32741344601;0.8786933966039214
11;64;53;117;I;-80436.077;26.196;8.404409;0.224;-6250.740;28.177;116;108904.37404888471;0.02619640867891756;0;0;983.315853;8.412823989990116;984.3004068288436;-0.008414989990116695;-0.9845538288436728;108903.38956395487;108904.37411778372;-6.889901123940945e-05;-80436.08635529451;0.009355294503620826;8.404409588880377;-5.88880377350165e-07;0.19338773273850673;108876.50000730105;108877.48449223088;0.9844849298387999
9;63;54;117;Xe;-74185.337;10.378;8.344297000000001;0.089;-7692.245;63.267;116;108910.62478976705;0.010377775809544519;0;0;976.2827490000001;8.352277553089932;977.2164737115221;-0.007980553089931064;-0.933724711522018;108909.6911504696;108910.62487518112;-8.541406714357436e-05;-74185.34547295018;0.008472950183204375;8.344297730034809;-7.300348077166063e-07;0.2023782777170466;108882.29958541006;108883.23322470751;0.933639297451009
7;62;55;117;Cs;-66493.092;62.410;8.271863999999999;0.533;-9035.338;258.002;116;108918.31703640475;0.06241010494924;0;0;967.8080879999999;8.276790572517356;968.3844969845306;-0.004926572517357286;-0.5764089845307581;108917.74078059402;108918.31718957855;-0.00015317379438783973;-66493.09883524117;0.006835241161752492;8.271865309177775;-1.3091777759655088e-06;0.21161911834471386;108889.84745742442;108890.42371323516;0.5762558107380755
28;73;45;118;Rh;-64887.46;24.235;8.322858;0.205;10501.286;24.342;117;109851.41677234674;0.02423468209648324;1;-1;982.097244;8.320598757380065;981.8306533708477;0.0022592426199352644;0.266590629152347;109851.68351194907;109851.41692131992;-0.00014897318033035845;-64887.46661325514;0.006613255143747665;8.322859262484615;-1.2624846146280788e-06;0.13011643114154953;109828.81867559916;109828.55193599683;-0.26673960233165417
26;72;46;118;Pd;-75388.746;2.491;8.405222;0.021;4165.046;3.539;117;109840.91548414502;0.00248988373924356;-1;1;991.816196;8.400075640472801;991.2089255757905;0.005146359527198996;0.607270424209446;109841.52289314156;109840.91562271735;-0.0001385723298881203;-75388.75481497207;0.008814972068648785;8.405223174341776;-1.1743417758225405e-06;0.13721112443705802;109818.15415253426;109817.54674353772;-0.607408996540471
24;71;47;118;Ag;-79553.792;2.515;8.433888999999999;0.021;7147.849;20.158;117;109836.75043866942;0.002515034080044;1;-1;995.1989019999999;8.433101053158722;995.1059242727292;0.0007879468412763657;0.09297772727063602;109836.84354784203;109836.75057011476;-0.00013144534023012966;-79553.80029057837;0.008290578363812529;8.433890113943592;-1.1139435933671393e-06;0.14453277012503518;109812.97112992972;109812.87802075711;-0.09310917260881979
