N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass;M_N_ws4;WS4_diff;bind_ene_total_;prediction_i3;difference_i3;prediction_i4;difference_i4
14;38;24;62;Cr;-40852.611;3.447;8.4273871;0.0556;7671.3532;7.3947;61;57711.78181921362;0.003446528183764;-1;1;522.4980002000001;8.49144063161011;526.4693191598269;-0.06405353161011;-3.971318959826817;57707.81050887149;57711.78182783131;-8.617695129942149e-06;-40852.6114263784;0.0004263784067006;8.4273872389951;-1.3899509987425065e-07;0.02875966609602;57695.57529372102;57699.54660406315;3.971310342130892;57699.72041548953;-0.1738114263789612;522.4980002000001;522.1210327148438;0.37696748515634226;522.5809936523438;-0.08299345234365774
12;37;25;62;Mn;-48523.965;6.542;8.5385002;0.1055;10354.0920;7.1142;61;57704.110465988655;0.0065418830904255;1;-1;529.3870124;8.609986978680215;533.8191926781733;-0.0714867786802155;-4.432180278173291;57699.6782887487;57704.11046902687;-3.038214344996959e-06;-48523.96465134634;-0.0003486536588752;8.538500249003494;-4.90034945954676e-08;0.0317123633997738;57686.93502734485;57691.36720458481;4.432177239956218;57691.70046923615;-0.333264651344507;529.3870124;529.486083984375;-0.09907158437499675;529.3798828125;0.007129587500003254
10;36;26;62;Fe;-58878.057;2.794;8.6928831;0.0451;2546.3427;18.7834;61;57693.75637341669;0.00279448231116;-1;1;538.9587521999999;8.761534301875022;543.2151267162513;-0.0686512018750225;-4.256374516251412;57689.50000810618;57693.75638262243;-9.205738024320452e-06;-58878.05722330858;0.0002233085760963;8.692883248479648;-1.484796481321382e-07;0.034835114995858;57676.24887050324;57680.50523581375;4.256365310509864;57680.439493037054;0.0657427766927867;538.9587521999999;538.7694702148438;0.18928198515618533;538.77978515625;0.17896704374993533
8;35;27;62;Co;-61424.399;18.574;8.7213347;0.2996;5322.0404;18.5695;61;57691.21003088832;0.0185739924281768;1;-1;540.7227514;8.779353557046043;544.3199205368547;-0.0580188570460435;-3.5971691368547454;57687.61286768112;57691.21003681798;-5.92965807300061e-06;-61424.39975167604;0.0007516760451835;8.721334795639597;-9.56395975748592e-08;0.0381307605391899;57673.85402677304;57677.45118998024;3.597163207203266;57677.42048973192;0.0307002483241376;540.7227514;540.8545532226562;-0.13180182265625717;540.8352661132812;-0.11251471328125717
6;34;28;62;Ni;-66746.44;0.425;8.7945555;0.0069;-3958.8965;0.4751;61;57685.8879905589;0.0004238298171925;-1;1;545.262441;8.830173788341773;547.4707748771899;-0.035618288341773;-2.2083338771899435;57683.67966673635;57685.88800061354;-1.0054645827040076e-05;-66746.44008110253;8.110252383630723e-05;8.79455566217169;-1.621716911870408e-07;0.0416021026423438;57669.41329821968;57671.62162204222;2.2083238225459354;57671.613862123326;0.0077599188953172;545.262441;544.6044311523438;0.6580098476562171;545.033935546875;0.22850545312496706
4;33;29;62;Cu;-62787.543;0.637;8.7180839;0.0103;-1619.4548;0.6507;61;57689.84688707442;0.0006362104728407;1;-1;540.5212018;8.747265951613713;542.3304890000502;-0.0291820516137129;-1.8092872000502207;57688.03760600904;57689.84689320909;-6.134672730695456e-06;-62787.543565584434;0.0005655844361172;8.718083998946367;-9.894636754381737e-08;0.04525191164001;57673.263888350666;57675.07316941604;1.8092810653761264;57675.29251298162;-0.2193435655790381;540.5212018;540.1558837890625;0.3653180109374716;540.3553466796875;0.16585512031247163
2;32;30;62;Zn;-61168.088;0.615;8.6793451;0.0099;-9181.0666;0.3763;61;57691.4663417374;0.0006147861084552;-1;1;538.1193962000001;8.697359091010359;539.2362636426423;-0.018013991010358;-1.1168674426421603;57690.34948476202;57691.466352204654;-1.0467258107382804e-05;-61168.08890260459;0.000902604588191;8.679345268826799;-1.688267978749991e-07;0.0490829300411296;57675.06859917136;57676.18545614673;1.1168569753790507;57675.93414504934;0.2513110973959556;538.1193962000001;538.0321655273438;0.08723067265634654;538.2312622070312;-0.11186600703115346
0;31;31;62;Ga;-51987.022;0.637;8.5186449;0.0103;-9847;140.0;61;57700.64740844201;0.0006371419669444;1;-1;528.1559838;8.51372416238322;527.8508980677597;0.0049207376167803;0.3050857322402862;57700.95250373245;57700.64741800021;-9.558192687109113e-06;-51987.022197990256;0.0001979902590392;8.518645054164447;-1.5416444654192676e-07;0.0530978767088185;57685.16463413776;57684.859538847326;-0.3050952904377482;57685.35346104531;-0.4939221979875583;528.1559838;527.5721435546875;0.5838402453124445;527.47265625;0.6833275499999445
-2;30;32;62;Ge;-42140.0;140.0;8.347;2.0;-17720;331.0;61;57710.49456888181;0.139724115558;-1;1;517.514;8.363090209880784;518.5115930126086;-0.0160902098807849;-0.997593012608604;57709.50946218315;57710.50705519576;-0.0124863139499211;-42139.861758191175;-0.1382418088251142;8.347201392160528;-0.0002013921605286;0.0572994508020523;57693.21479521188;57694.199901910535;0.9851066986593652;57693.869563668726;0.3303382418089313;517.514;518.113037109375;-0.59903710937499;517.7256469726562;-0.21164697265624
-4;29;33;62;As;-24420.0;300.0;8.049;5.0;*;;61;57728.21438121687;0.2999411013978399;1;-1;499.038;8.078728189354566;500.8811477399831;-0.0297281893545662;-1.843147739983124;57726.35756085134;57728.20070859132;0.0136726255514076;-24420.049423128294;0.0494231282937107;8.048779473781437;0.0002205262185626;0.0616903355080347;57709.55628581408;57711.413106179614;1.8568203655304387;57711.371355602736;0.0417505768782575;499.038;498.857177734375;0.18082226562501091;499.1673278808594;-0.12932788085936409
21;42;21;63;Sc;13070.0;700.0;7.603;11.0;18930;860.0;63;58697.19832812929;0.6995520718937199;0;0;478.989;7.580657490665109;477.5814219119019;0.0223425093348907;1.4075780880980917;58698.6108676511;58697.203289563;-0.0049614337040111;13069.793769291302;0.2062307086980581;7.603078752915959;-7.875291595915712e-05;0.0208928371530152;58687.90078252376;58686.48824300195;-1.412539521807048;58687.79434923266;-1.3061062307097018;478.989;477.9602966308594;1.028703369140601;478.8812255859375;0.1077744140624759
19;41;22;63;Ti;-5860.0;500.0;7.891;8.0;15880;605.0;62;58678.26850495349;0.50021233369764;0;0;497.133;7.90274597195179;497.8729962329628;-0.0117459719517896;-0.739996232962767;58677.5369467256;58678.27694295856;-0.0084380050684558;-5860.0294065067;0.0294065067000701;7.891133936588414;-0.0001339365884138;0.023352859370359;58666.31832266979;58667.04988089768;0.7315582278897637;58667.58161030419;-0.5317294065098395;497.133;497.64947509765625;-0.5164750976562686;497.7592468261719;-0.6262468261718936
17;40;23;63;V;-21740.141;339.995;8.1307809;5.3968;14438.1586;347.672;62;58662.38839347328;0.3399953478578;0;0;512.2391967;8.176001064032905;515.088067034073;-0.045220164032905;-2.8488703340730126;58659.53952932004;58662.38839965411;-6.180831405799836e-06;-21740.14088672108;-0.0001132789220719;8.13078099810844;-9.810844048274705e-08;0.0259741412628788;58647.81252759544;58650.66139174868;2.8488641532385373;58650.9424326354;-0.2810408867153455;512.2391967;512.7469482421875;-0.5077515421875205;512.0733032226562;0.1658934773437295
15;39;24;63;Cr;-36178.299;72.657;8.3475398;1.1533;10708.7611;72.752;62;58647.95023486562;0.07265654009016;0;0;525.8950073999999;8.400422766908454;529.2266343152326;-0.052882966908454;-3.3316269152326186;58644.61861543444;58647.95024234967;-7.484050001949072e-06;-36178.29949438383;0.0004943838284816;8.34753991879448;-1.1879448003071505e-07;0.02875966609602;58632.38340028397;58635.71501971515;3.331619431177387;58635.94711920954;-0.2320994943875121;525.8950073999999;525.8548583984375;0.04014900156244039;525.8703002929688;0.02470710703119039
13;38;25;63;Mn;-46887.061;3.726;8.505102;0.0591;8748.5685;5.6915;62;58637.24147311918;0.00372597641488;0;0;535.8214260000001;8.576011080578436;540.2886980764415;-0.0709090805784349;-4.467272076441418;58632.77420506878;58637.24147714522;-4.026042006444186e-06;-46887.061240814764;0.0002408147629466;8.505102063905465;-6.390546403167718e-08;0.0317123633997738;58620.03094366493;58624.49821171533;4.4672680504008895;58624.80107295615;-0.3028612408234039;535.8214260000001;536.0330200195312;-0.2115940195311623;535.7011108398438;0.1203151601563377
11;37;26;63;Fe;-55635.629;4.302;8.6315499;0.0683;6215.9238;19.0668;62;58628.49290471589;0.0043016397709789;0;0;543.7876437;8.702766005042854;548.2742583176998;-0.0712161050428541;-4.486614617699843;58624.006298223074;58628.492912840775;-8.124887244775891e-06;-55635.62964410933;0.0006441093282774;8.631550028966485;-1.2896648549087786e-07;0.034835114995858;58610.75516062013;58615.241767112944;4.486606492813735;58615.24929675706;-0.0075296441136742;543.7876437;543.9865112304688;-0.19886753046876038;544.018310546875;-0.23066684687501038
9;36;27;63;Co;-61851.553;18.575;8.717797200000001;0.2948;3661.3385;18.5704;62;58622.27698122017;0.0185749239222805;0;0;549.2212236000001;8.780687540301706;553.1833150390074;-0.0628903403017044;-3.962091439007281;58618.31489489733;58622.27698633634;-5.116169631946832e-06;-61851.553139829884;0.0001398298845742;8.717797281209005;-8.12090039659097e-08;0.0381307605391899;58604.55605398925;58608.51814031209;3.96208632284106;58608.62229345192;-0.1041531398295774;549.2212236000001;549.3860473632812;-0.16482376328110604;549.2003784179688;0.02084518203139396
7;35;28;63;Ni;-65512.891;0.426;8.763495500000001;0.0068;66.9768;0.0149;62;58618.61564211264;0.0004256928054;0;0;552.1002165000001;8.809775686354993;555.0158682403645;-0.0462801863549913;-2.91565174036441;58615.69999509153;58618.61564683189;-4.719244316220284e-06;-65512.89224735966;0.0012473596580093;8.763495574908683;-7.490868192405743e-08;0.0416021026423438;58601.43362657485;58604.349273595966;2.915647021116456;58604.364165843326;-0.0148922473599668;552.1002165000001;551.7088623046875;0.3913541953126014;551.9734497070312;0.1267667929688514
5;34;29;63;Cu;-65579.868;0.426;8.7521404;0.0068;-3366.4392;1.545;62;58618.5486658236;0.0004256928054;0;0;551.3848452;8.79003044320271;553.7719179217708;-0.0378900432027098;-2.387072721770778;58616.16159880569;58618.54867152745;-5.7038560044020414e-06;-65579.86853640054;0.0005364005337469;8.752140490537428;-9.053742822118238e-08;0.04525191164001;58601.38788114731;58603.77494816522;2.3870670179094304;58604.043816701625;-0.268868536404625;551.3848452;551.3694458007812;0.015399399218722465;551.133056640625;0.25178855937497246
3;33;30;63;Zn;-62213.429;1.56;8.686286599999999;0.0248;-5666.3294;2.033;62;58621.915105075816;0.0015593211296272;0;0;547.2360557999999;8.721451810844865;549.4514640832265;-0.0351652108448661;-2.215408283226566;58619.69970603978;58621.915114323005;-9.247189154848456e-06;-62213.429284183;0.0002841829991666;8.68628674678078;-1.4678078130714314e-07;0.0490829300411296;58604.41882044912;58606.63421948515;2.215399036038434;58606.44014876933;0.1940707158209988;547.2360557999999;546.7349243164062;0.5011314835936673;547.3001098632812;-0.06405406328133267
1;32;31;63;Ga;-56547.1;1.304;8.5839267;0.0207;-9625.8787;37.2826;62;58627.58143400943;0.001304091745208;0;0;540.7873821;8.604039789281453;542.0545067247315;-0.0201130892814536;-1.2671246247315366;58626.31431679383;58627.58144141856;-7.409129466395825e-06;-56547.10035057152;0.0003505715212668;8.583926817605278;-1.1760527840465329e-07;0.0530978767088185;58610.52644719915;58611.79356441474;1.2671172155969543;58611.57216476531;0.2213996494247112;540.7873821;541.2574462890625;-0.47006418906255476;540.9633178710938;-0.17593577109380476
-1;31;32;63;Ge;-46921.221;37.26;8.418716700000001;0.5914;-13421;204.0;62;58637.20731336741;0.0372597641487999;0;0;530.3791521;8.437794378512473;531.5810458462859;-0.0190776785124722;-1.2018937462858048;58636.00543106783;58637.20732481412;-1.1446703865658492e-05;-46921.220992586605;-7.413393177557737e-06;8.418716881693745;-1.816937444942824e-07;0.0572994508020523;58619.71076409656;58620.91264639614;1.2018822995814844;58620.61886738872;0.293779007413832;530.3791521;530.8922729492188;-0.5131208492186943;530.6000366210938;-0.22088452109369427
-3;30;33;63;As;-33500.0;200.0;8.193;3.0;-16650;539.0;62;58650.62828041382;0.2002712322997999;0;0;516.159;8.222715578537928;518.0310814478895;-0.0297155785379281;-1.8720814478895136;58648.77304886179;58650.64513030968;-0.0168498958591953;-33500.25394617936;0.253946179356717;8.193267458664426;-0.0002674586644264;0.0616903355080347;58631.97177382453;58633.82700537656;1.855231552028272;58633.83095932274;-0.0039539461795357;516.159;515.9380493164062;0.22095068359374181;516.0396728515625;0.11932714843749181
-5;29;34;63;Se;-16850.0;500.0;7.917;8.0;*;;62;58667.27873751781;0.50021233369764;0;0;498.771;7.958803389357818;501.4046135295426;-0.0418033893578186;-2.633613529542572;58664.61717017569;58667.25078370523;0.0279538125760154;-16849.796842194202;-0.203157805797673;7.916556288689279;0.0004437113107202;0.0662732015900125;58647.30947905382;58649.97104639594;2.66156734211836;58649.88534323813;0.0857031578125315;498.771;501.7748718261719;-3.00387182617186;500.2786560058594;-1.50765600585936
20;42;22;64;Ti;-1480.0;600.0;7.826;9.0;14840;721.0;63;59614.142493949184;0.5998822027956799;-1;1;500.864;7.824159765625;500.746225;0.0018402343749999;0.1177749999999946;59614.22913967691;59614.11136467691;0.0311292722763028;-1480.1441308136202;0.1441308136202224;7.825513605120705;0.000486394879295;0.023352859370359;59603.01051562109;59602.92386989337;-0.0866457277224981;59603.54501402418;-0.6211441308114445;500.864;499.46051025390625;1.403489746093726;500.980712890625;-0.1167128906250241
18;41;23;64;V;-16320.0;400.0;8.045;6.0;17320;500.0;63;59599.30286138282;0.3996109704958799;1;-1;514.88;8.06908681640625;516.42155625;-0.0240868164062497;-1.541556249999985;59597.77146182247;59599.31301807248;-0.0101566896555596;-16319.776697178724;-0.2233028212758654;8.045158698275827;-0.0001586982758272;0.0259741412628788;59586.044460097866;59587.575859658216;1.5313995603501098;59587.8693363554;-0.2934766971811768;514.88;515.3330688476562;-0.45306884765625455;514.9231567382812;-0.04315673828125455
16;40;24;64;Cr;-33639.978;299.941;8.3035626;4.6866;9349.0622;299.962;63;59581.98266001825;0.2999411013978399;-1;1;531.4280064;8.346128125;534.1522;-0.0425655250000005;-2.724193600000035;59579.25847146803;59581.982665068026;-5.049776518717408e-06;-33639.97806174862;6.174861482577398e-05;8.303562678902722;-7.890272257782271e-08;0.02875966609602;59567.02325631756;59569.74744486778;2.724188550222607;59569.95662292953;-0.2091780617483891;531.4280064;531.0528564453125;0.3751499546874584;531.5989990234375;-0.17099262343754162
14;39;25;64;Mn;-42989.04;3.54;8.437417499999999;0.0553;11980.5117;6.1402;63;59572.633597420536;0.0035396775941359;1;-1;539.9947199999999;8.49630869140625;543.76375625;-0.0588911914062517;-3.769036250000113;59568.86456861358;59572.63360486358;-7.443042704835534e-06;-42989.04065946712;0.0006594671140192;8.43741761629758;-1.1629758134290569e-07;0.0317123633997738;59556.12130720973;59559.89033601669;3.769028806957067;59560.05167667615;-0.1613406594624393;539.9947199999999;540.30029296875;-0.30557296875008433;540.1784057617188;-0.18368576171883433
12;38;26;64;Fe;-54969.552;5.017;8.612388800000002;0.0784;4822.8898;20.6249;63;59560.65308540418;0.0050170272426359;-1;1;551.1928832000001;8.678603515625;555.430625;-0.0662147156249979;-4.237741799999867;59556.41535325914;59560.65309505914;-9.654962923377752e-06;-54969.55267581984;0.000675819836033;8.612388950858758;-1.508587565979269e-07;0.034835114995858;59543.164215656194;59547.401947801234;4.237732145040354;59547.610000477056;-0.2080526758218184;551.1928832000001;551.119873046875;0.07301015312509662;551.1594848632812;0.03339833671884662
10;37;27;64;Co;-59792.442;20.005;8.6755223;0.3126;7306.5921;20.0;63;59555.83019550517;0.0200047673714907;1;-1;555.2334272;8.73403759765625;558.97840625;-0.0585152976562497;-3.744979049999984;59552.08522540469;59555.83020445469;-8.949515176936984e-06;-59792.442574827495;0.0005748274925281;8.675522439836186;-1.398361852977814e-07;0.0381307605391899;59538.326384496606;59542.07135459709;3.744970100480714;59542.38129717192;-0.3099425748296198;555.2334272;555.1454467773438;0.08798042265630102;555.1342163085938;0.09921089140630102
8;36;28;64;Ni;-67099.034;0.463;8.7774637;0.0072;-1674.6156;0.2055;63;59548.52360419329;0.0004629525695488;-1;1;561.7576768;8.8215859375;564.5815;-0.0441222374999998;-2.8238231999999925;59545.69978505025;59548.52360825025;-4.0569648263044655e-06;-67099.03388671511;-0.0001132848847191;8.777463763390074;-6.339007363465043e-08;0.0416021026423438;59531.433416533575;59534.25723567661;2.823819143035508;59534.515469563325;-0.2582338867141516;561.7576768;561.1173095703125;0.6403672296875129;561.5685424804688;0.18913431953126292
6;35;29;64;Cu;-65424.418;0.427;8.7390736;0.0067;579.5996;0.6447;63;59550.19821914262;0.0004266242995037;1;-1;559.3007104;8.78227353515625;562.06550625;-0.0431999351562506;-2.7647958500000414;59547.4334321958;59550.1982280458;-8.903181878849864e-06;-65424.41893738163;0.0009373816355946;8.7390737391122;-1.3911220086981757e-07;0.04525191164001;59532.65971453743;59535.424501484245;2.764786946820095;59535.87142042162;-0.4469189373776316;559.3007104;559.0372314453125;0.2634789546874572;559.1356811523438;0.1650292476562072
4;34;30;64;Zn;-66004.018;0.644;8.7359057;0.0101;-7171.1912;1.4825;63;59549.618620223926;0.0006427309315667;-1;1;559.0979648;8.775075390625;561.604825;-0.039169690625;-2.506860200000005;59547.11176684136;59549.61862704137;-6.817441317252815e-06;-66004.01785607613;-0.0001439238694729;8.73590580652251;-1.065225099239342e-07;0.0490829300411296;59531.8308812507;59534.33773463326;2.5068533825615305;59534.21065248934;0.1270821439247811;559.0979648;558.8062744140625;0.29169038593749974;559.1517333984375;-0.05376859843750026
2;33;31;64;Ga;-58832.827;1.429;8.6116317;0.0223;-4517.3237;3.9905;63;59556.78981141588;0.0014279804610027;1;-1;551.1444288;8.64101650390625;553.02505625;-0.0293848039062503;-1.88062745000002;59554.90918898692;59556.78981643692;-5.021036486141384e-06;-58832.82666412132;-0.0003358786780154;8.61163177845367;-7.845367022696338e-08;0.0530978767088185;59539.12131939223;59541.0019418212;1.88062242896558;59541.286668485314;-0.2847266641110764;551.1444288;551.3572998046875;-0.21287100468748577;551.0487060546875;0.09572274531251423
